Especie;FechaAnillamiento;Cod_Localidad;Localidad;Municipio;Provincia;LatitudGrados;LatitudMinutos;CuadranteLatitud;LongitudGrados;LongitudMinutos;CuadranteLongitud;CentroR;AnillaR;InfoAnillaR;AmpliacionAnillaR;Verificacion;EspecieR;SexoR;EdadR;FechaRecuperacion;Cod_LocalidadR;LocalidadR;MunicipioR;ProvinciaR;LatitudGradosR;LatitudMinutosR;CuadranteLatitudR;LongitudGradosR;LongitudMinutosR;CuadranteLongitudR;
1730;11/8/11;ES52186;P. NAC. DE LAS TABLAS DE DAIMIEL;P. NAC. DE LAS TABLAS DE DAIMIEL;CIUDAD REAL;39;4;N;3;36;W;ESI;.7124145;4;        ;0;1730;U;2;11/9/11;ES52520;MORAL DE CALATRAVA;MORAL DE CALATRAVA;CIUDAD REAL;38;47;N;3;34;W;
1730;11/8/11;ES52186;P. NAC. DE LAS TABLAS DE DAIMIEL;P. NAC. DE LAS TABLAS DE DAIMIEL;CIUDAD REAL;39;4;N;3;36;W;ESI;.7124148;4;        ;0;1730;U;2;11/9/11;ES52520;MORAL DE CALATRAVA;MORAL DE CALATRAVA;CIUDAD REAL;38;47;N;3;34;W;
1840;5/9/12;FR1587;EMPRUNT LAC;ARRIGNY;MARNE;48;35;N;4;42;E;FRP;FS.81926;4;        ;0;1840;U;2;24/3/13;ES444329;LA HUERTA;MASSARROJOS;VALENCIA;39;31;N;0;24;W;
1890;12/2/09;ES501288;EMBALSE DE GARGALIGAS;NAVALVILLAR DE PELA;BADAJOZ;39;6;N;5;29;W;ESI;.6181651;4;        ;0;1890;U;2;26/10/10;FR3426;CARCANS;CARCANS;GIRONDE;45;5;N;1;3;W;
1730;6/3/09;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;ESI;.7106551;4;        ;0;1730;M;6;30/3/10;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;
1860;15/6/09;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;ESI;.7106554;4;        ;0;1860;M;6;3/2/10;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;
1860;15/6/09;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;ESI;.7106554;4;        ;0;1860;M;4;24/11/10;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;
1860;15/6/09;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;ESI;.7106554;4;        ;0;1860;M;6;27/1/10;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;
1860;15/6/09;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;ESI;.7106577;4;        ;0;1860;M;6;3/2/10;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;
1860;27/1/10;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;ESI;.7106627;4;        ;0;1860;M;5;3/2/10;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;
1840;29/8/09;ES23680;ESTANY D«IVARS;IVARS D«URGELL;LLEIDA;41;41;N;0;58;E;ESI;.5107502;4;        ;0;1840;U;2;23/8/11;FR3469;PAREMPUYRE;PAREMPUYRE;GIRONDE;44;57;N;0;35;W;
1950;9/7/08;ES66184;Localidad confidencial;;;0;0; ;0;0; ;ESI;.6018861;4;        ;0;1950;M;5;2/2/09;ES66184;Localidad confidencial;;;0;0; ;0;0; ;
1890;9/11/04;ES06753;A LANZADA;SANXENXO;PONTEVEDRA;42;25;N;8;49;W;ESI;.6062315;4;        ;0;1890;U;0;14/11/07;GBLC22;LYTHAM ST ANNES;LYTHAM ST ANNES;LANCASHIRE;53;44;N;2;59;W;
1980;4/5/06;FR37217;LE BONHOMME;SAINT PHILBERT DE GRAND LIEU;LOIRE-ATLANTIQUE;47;2;N;1;38;W;FRP;DA261343;4;        ;0;1980;M;2;4/3/07;FR0467;BEAUCOUDRAY;ARON;MAYENNE;48;17;N;0;33;W;
1980;4/5/06;FR37217;LE BONHOMME;SAINT PHILBERT DE GRAND LIEU;LOIRE-ATLANTIQUE;47;2;N;1;38;W;FRP;DA261343;4;        ;0;1980;M;2;11/11/07;FR4884;ETANG DE CHEVIGNE;SAINT GEORGES SUR LOIRE;MAINE-ET-LOIRE;47;24;N;0;45;W;
1980;4/5/06;FR37217;LE BONHOMME;SAINT PHILBERT DE GRAND LIEU;LOIRE-ATLANTIQUE;47;2;N;1;38;W;FRP;DA261343;4;        ;0;1980;M;2;16/12/07;ES07979;ASTILLERO;SANTANDER;CANTABRIA;42;37;N;3;49;W;
1980;4/5/06;FR37217;LE BONHOMME;SAINT PHILBERT DE GRAND LIEU;LOIRE-ATLANTIQUE;47;2;N;1;38;W;FRP;DA261343;4;        ;0;1980;M;2;17/2/07;FR0467;BEAUCOUDRAY;ARON;MAYENNE;48;17;N;0;33;W;
1980;6/11/07;FR37217;LE BONHOMME;SAINT PHILBERT DE GRAND LIEU;LOIRE-ATLANTIQUE;47;2;N;1;38;W;FRP;DA262947;4;        ;0;1980;U;2;14/11/07;FR37217;LE BONHOMME;SAINT PHILBERT DE GRAND LIEU;LOIRE-ATLANTIQUE;47;2;N;1;38;W;
1980;6/11/07;FR37217;LE BONHOMME;SAINT PHILBERT DE GRAND LIEU;LOIRE-ATLANTIQUE;47;2;N;1;38;W;FRP;DA262947;4;        ;0;1980;F;2;16/11/07;FR37217;LE BONHOMME;SAINT PHILBERT DE GRAND LIEU;LOIRE-ATLANTIQUE;47;2;N;1;38;W;
1980;6/11/07;FR37217;LE BONHOMME;SAINT PHILBERT DE GRAND LIEU;LOIRE-ATLANTIQUE;47;2;N;1;38;W;FRP;DA262947;4;        ;0;1980;F;2;16/12/07;ES07979;ASTILLERO;SANTANDER;CANTABRIA;42;37;N;3;49;W;
1980;6/11/07;FR37217;LE BONHOMME;SAINT PHILBERT DE GRAND LIEU;LOIRE-ATLANTIQUE;47;2;N;1;38;W;FRP;DA262947;4;        ;0;1980;U;2;23/12/07;FR37144;SAINT PHILBERT DE GRAND LIEU;SAINT PHILBERT DE GRAND LIEU;LOIRE-ATLANTIQUE;47;2;N;1;38;W;
2030;22/10/07;FR37217;LE BONHOMME;SAINT PHILBERT DE GRAND LIEU;LOIRE-ATLANTIQUE;47;2;N;1;38;W;FRP;EA637798;4;        ;0;2030;F;2;27/11/07;ES05356;PARQUE DE ISABEL LA CATOLICA;GIJON;ASTURIAS;43;33;N;5;36;W;
2030;22/10/07;FR37217;LE BONHOMME;SAINT PHILBERT DE GRAND LIEU;LOIRE-ATLANTIQUE;47;2;N;1;38;W;FRP;EA637798;4;        ;0;2030;F;2;28/11/07;ES05356;PARQUE DE ISABEL LA CATOLICA;GIJON;ASTURIAS;43;33;N;5;36;W;
2030;22/10/07;FR37217;LE BONHOMME;SAINT PHILBERT DE GRAND LIEU;LOIRE-ATLANTIQUE;47;2;N;1;38;W;FRP;EA637798;4;        ;0;2030;F;2;29/11/07;ES05356;PARQUE DE ISABEL LA CATOLICA;GIJON;ASTURIAS;43;33;N;5;36;W;
1980;4/5/06;FR37217;LE BONHOMME;SAINT PHILBERT DE GRAND LIEU;LOIRE-ATLANTIQUE;47;2;N;1;38;W;FRP;DA261343;4;        ;0;1980;M;2;26/1/07;FR0467;BEAUCOUDRAY;ARON;MAYENNE;48;17;N;0;33;W;
1860;9/5/07;ES44895;VALENCIA;VALENCIA;VALENCIA;39;24;N;0;21;W;ESI;.7097082;4;        ;0;1860;M;4;2/10/07;ES44895;VALENCIA;VALENCIA;VALENCIA;39;24;N;0;21;W;
1860;9/5/07;ES44895;VALENCIA;VALENCIA;VALENCIA;39;24;N;0;21;W;ESI;.7097082;4;        ;0;1860;M;4;15/5/07;ES44895;VALENCIA;VALENCIA;VALENCIA;39;24;N;0;21;W;
1860;7/7/06;ES30389;RODA DE TER;RODA DE TER;BARCELONA;41;58;N;2;18;E;ESI;.7042582;4;        ;0;1860;U;0;14/10/07;ES30544;TARADELL;TARADELL;BARCELONA;41;52;N;2;17;E;
1860;3/10/03;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;ESI;.7069154;4;        ;0;1860;F;3;6/9/07;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;
1860;2/1/05;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;ESI;.7081080;4;        ;0;1860;M;3;14/9/07;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;
1860;8/10/04;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;ESI;.7063315;4;        ;0;1860;F;5;13/2/07;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;
1860;4/5/06;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;ESI;.7066219;4;        ;0;1860;F;2;1/3/07;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;
1860;12/6/06;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;ESI;.7066224;4;        ;0;1860;M;4;8/11/07;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;
1960;21/7/04;ES634010;LAS NUEVAS;P. NAC. DE DO„ANA;HUELVA;36;55;N;6;17;W;ESI;.7067035;4;        ;0;1960;U;0;20/10/07;ES41241;P. NAT. DE SANTA POLA;SANTA POLA;ALICANTE;38;12;N;0;34;W;
1820;19/8/11;GBEX1;ABBERTON RESERVOIR;COLCHESTER;ESSEX;51;49;N;0;51;E;GBT;FH.19194;4;        ;0;1820;U;0;2/3/16;ES33757;SANT JAUME D«ENVEJA;SANT JAUME D«ENVEJA;TARRAGONA;40;43;N;0;42;E;
1860;20/12/05;ES531171;CHINCHON;CHINCHON;MADRID;40;9;N;3;28;W;ESI;.7056834;4;        ;0;1860;U;2;26/12/10;ES2178;CIRUELOS;CIRUELOS;TOLEDO;39;56;N;3;37;W;
1610;1/6/92;DK0631;BRONSHOJPARKEN;KOBENHAVN;SJ®LLAND;55;42;N;12;31;E;DKC;.3900276;4;        ;0;1610;U;2;16/11/08;ES19107;VILLAFAFILA;VILLAFAFILA;ZAMORA;41;50;N;5;35;W;
1950;27/1/10;ES66184;Localidad confidencial;;;0;0; ;0;0; ;ESI;.6183064;4;        ;0;1950;M;5;2/2/10;ES66184;Localidad confidencial;;;0;0; ;0;0; ;
1950;2/2/10;ES66184;Localidad confidencial;;;0;0; ;0;0; ;ESI;.6183120;4;        ;0;1950;M;4;27/7/10;ES66184;Localidad confidencial;;;0;0; ;0;0; ;
1950;2/2/10;ES66184;Localidad confidencial;;;0;0; ;0;0; ;ESI;.6183126;4;        ;0;1950;M;5;16/3/10;ES66184;Localidad confidencial;;;0;0; ;0;0; ;
1840;10/10/07;IA4953;CANIZZOLA;SERRE;SALERNO;40;33;N;15;5;E;IAB;TH..3935;4;        ;0;1840;U;2;1/11/08;ES331198;ISLA DE BUDA;SANT JAUME D«ENVEJA;TARRAGONA;40;42;N;0;43;E;
1980;21/2/07;ES44490;RACO DE L«OLLA;P. NAT. DE L«ALBUFERA;VALENCIA;39;29;N;0;24;W;ESI;.7092933;4;        ;0;1980;U;0;10/10/07;ES44490;RACO DE L«OLLA;P. NAT. DE L«ALBUFERA;VALENCIA;39;29;N;0;24;W;
1840;8/3/10;FR03138;DOMAINE DE BEAUGUILLOT;SAINTE MARIE DU MONT;MANCHE;49;22;N;1;13;W;FRP;FX.17958;4;        ;1;1840;U;2;2/12/10;ES05217;GRADO;GRADO;ASTURIAS;43;19;N;6;5;W;
1940;9/11/99;ES667038;SEVILLA;SEVILLA;SEVILLA;37;24;N;5;59;W;ESI;.6025468;4;        ;0;1820;M;4;26/8/08;RU1721;DOLGUSHA;DOLGUSHA;MOSKOW;55;39;N;39;34;E;
1860;1/9/06;ES44490;RACO DE L«OLLA;P. NAT. DE L«ALBUFERA;VALENCIA;39;29;N;0;24;W;ESI;.7047365;4;        ;0;1860;U;0;18/9/08;ES444299;TANCAT DE BALDOVI;VALENCIA;VALENCIA;39;24;N;0;21;W;
1860;24/9/08;ES44490;RACO DE L«OLLA;P. NAT. DE L«ALBUFERA;VALENCIA;39;29;N;0;24;W;ESI;.7097142;4;        ;0;1860;U;0;21/1/09;ES444399;TANCAT DE LA RATA;VALENCIA;VALENCIA;39;24;N;0;21;W;
1860;24/9/08;ES44490;RACO DE L«OLLA;P. NAT. DE L«ALBUFERA;VALENCIA;39;29;N;0;24;W;ESI;.7097145;4;        ;0;1860;U;0;26/1/09;ES444399;TANCAT DE LA RATA;VALENCIA;VALENCIA;39;24;N;0;21;W;
1860;3/10/03;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;ESI;.7069154;4;        ;0;1860;U;4;16/9/09;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;
1860;21/10/05;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;ESI;.7082675;4;        ;0;1860;M;6;8/1/09;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;
1860;8/9/08;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;ESI;.7056903;4;        ;0;1860;M;6;8/1/09;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;
1860;8/9/08;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;ESI;.7056904;4;        ;0;1860;F;6;11/2/09;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;
1860;21/2/06;ES44895;VALENCIA;VALENCIA;VALENCIA;39;24;N;0;21;W;ESI;B..13331;4;        ;0;1860;M;4;10/1/07;ES44895;VALENCIA;VALENCIA;VALENCIA;39;24;N;0;21;W;
1860;14/9/07;ES44279;P. NAT. DE L«ALBUFERA;VALENCIA;VALENCIA;39;24;N;0;21;W;ESI;.7097630;4;        ;0;1860;F;3;21/9/07;ES44279;P. NAT. DE L«ALBUFERA;VALENCIA;VALENCIA;39;24;N;0;21;W;
1860;8/10/09;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;ESI;.7106593;4;        ;0;1860;M;4;29/9/10;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;
1860;27/1/10;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;ESI;.7106628;4;        ;0;1860;M;6;3/2/10;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;
1860;20/1/05;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;ESI;.7081034;4;        ;0;1860;F;3;26/10/10;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;
1860;21/2/06;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;ESI;.7081142;4;        ;0;1860;M;4;27/7/10;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;
1950;10/11/09;ES66184;Localidad confidencial;;;0;0; ;0;0; ;ESI;.6183062;4;        ;0;1950;F;5;2/2/10;ES66184;Localidad confidencial;;;0;0; ;0;0; ;
1820;18/7/06;ES66939;VETA LA PALMA;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;ESI;.6164969;4;        ;0;1820;U;2;24/11/09;FR31100;YVES;YVES;CHARENTE MARITIME;46;1;N;1;2;W;
1980;23/10/06;FR37217;LE BONHOMME;SAINT PHILBERT DE GRAND LIEU;LOIRE-ATLANTIQUE;47;2;N;1;38;W;FRP;DA261375;4;        ;0;1980;F;2;1/11/07;ES01784;LAGUNA DE A FRUIXEIRA;VALDOVI„O;A CORU„A;43;36;N;8;7;W;
1980;23/10/06;FR37217;LE BONHOMME;SAINT PHILBERT DE GRAND LIEU;LOIRE-ATLANTIQUE;47;2;N;1;38;W;FRP;DA261375;4;        ;0;1980;U;2;24/11/07;ES01784;LAGUNA DE A FRUIXEIRA;VALDOVI„O;A CORU„A;43;36;N;8;7;W;
1980;23/10/06;FR37217;LE BONHOMME;SAINT PHILBERT DE GRAND LIEU;LOIRE-ATLANTIQUE;47;2;N;1;38;W;FRP;DA261375;4;        ;0;1980;F;2;27/11/07;ES01784;LAGUNA DE A FRUIXEIRA;VALDOVI„O;A CORU„A;43;36;N;8;7;W;
1980;23/10/06;FR37217;LE BONHOMME;SAINT PHILBERT DE GRAND LIEU;LOIRE-ATLANTIQUE;47;2;N;1;38;W;FRP;DA261375;4;        ;0;1980;F;2;31/10/07;ES01784;LAGUNA DE A FRUIXEIRA;VALDOVI„O;A CORU„A;43;36;N;8;7;W;
1980;15/11/07;FR37217;LE BONHOMME;SAINT PHILBERT DE GRAND LIEU;LOIRE-ATLANTIQUE;47;2;N;1;38;W;FRP;DA263176;4;        ;0;1980;M;2;21/11/07;ES06794;RIA DE VIGO;VIGO;PONTEVEDRA;42;13;N;8;45;W;
1980;28/6/05;FR0466;ALLEUX;CHALONS DU MAINE;MAYENNE;48;9;N;0;38;W;FRP;DA247378;4;        ;0;1980;F;2;2/12/07;ES534282;LAGUNA SOTO DE MOZANAQUE;ALGETE;MADRID;40;36;N;3;31;W;
1980;28/6/05;FR0466;ALLEUX;CHALONS DU MAINE;MAYENNE;48;9;N;0;38;W;FRP;DA247378;4;        ;0;1980;F;2;6/7/07;FR0467;BEAUCOUDRAY;ARON;MAYENNE;48;17;N;0;33;W;
1980;28/6/05;FR0466;ALLEUX;CHALONS DU MAINE;MAYENNE;48;9;N;0;38;W;FRP;DA247378;4;        ;0;1980;F;2;8/6/07;FR0466;ALLEUX;CHALONS DU MAINE;MAYENNE;48;9;N;0;38;W;
1980;28/6/05;FR0466;ALLEUX;CHALONS DU MAINE;MAYENNE;48;9;N;0;38;W;FRP;DA247378;4;        ;0;1980;F;2;12/2/07;FR0468;GUE DE SELLE;MEZANGERS;MAYENNE;48;11;N;0;26;W;
1980;28/6/05;FR0466;ALLEUX;CHALONS DU MAINE;MAYENNE;48;9;N;0;38;W;FRP;DA247378;4;        ;0;1980;F;2;17/7/07;FR0467;BEAUCOUDRAY;ARON;MAYENNE;48;17;N;0;33;W;
1980;28/6/05;FR0466;ALLEUX;CHALONS DU MAINE;MAYENNE;48;9;N;0;38;W;FRP;DA247378;4;        ;0;1980;F;2;22/6/07;FR0466;ALLEUX;CHALONS DU MAINE;MAYENNE;48;9;N;0;38;W;
1980;28/6/05;FR0466;ALLEUX;CHALONS DU MAINE;MAYENNE;48;9;N;0;38;W;FRP;DA247378;4;        ;0;1980;F;2;26/1/07;FR0467;BEAUCOUDRAY;ARON;MAYENNE;48;17;N;0;33;W;
1980;28/6/05;FR0466;ALLEUX;CHALONS DU MAINE;MAYENNE;48;9;N;0;38;W;FRP;DA247378;4;        ;0;1980;F;2;28/6/07;FR0466;ALLEUX;CHALONS DU MAINE;MAYENNE;48;9;N;0;38;W;
1860;28/12/06;ES44895;VALENCIA;VALENCIA;VALENCIA;39;24;N;0;21;W;ESI;.7097751;4;        ;0;1860;F;4;12/11/07;ES44895;VALENCIA;VALENCIA;VALENCIA;39;24;N;0;21;W;
1860;17/12/03;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;ESI;.7069162;4;        ;0;1860;M;2;14/9/07;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;
1860;17/12/03;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;ESI;.7069162;4;        ;0;1860;M;2;20/9/07;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;
1960;19/2/06;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;ESI;.7073522;4;        ;0;1960;F;5;23/2/07;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;
1860;2/1/05;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;ESI;.7081051;4;        ;0;1860;M;4;14/11/07;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;
1860;30/11/05;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;ESI;.7081122;4;        ;0;1860;M;4;18/10/07;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;
1860;21/2/06;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;ESI;.7081142;4;        ;0;1860;M;4;20/9/07;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;
1860;30/11/05;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;ESI;.7081122;4;        ;0;1860;M;4;14/11/07;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;
1860;12/6/06;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;ESI;.7066226;4;        ;0;1860;M;6;3/1/07;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;
1860;12/6/06;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;ESI;.7066226;4;        ;0;1860;M;4;4/10/07;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;
1860;12/6/06;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;ESI;.7066226;4;        ;0;1860;M;4;8/11/07;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;
1860;12/6/06;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;ESI;.7066226;4;        ;0;1860;M;4;9/10/07;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;
1860;12/6/06;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;ESI;.7066226;4;        ;0;1860;M;6;10/1/07;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;
1860;12/6/06;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;ESI;.7066226;4;        ;0;1860;M;4;14/11/07;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;
1860;12/6/06;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;ESI;.7066226;4;        ;0;1860;M;4;18/10/07;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;
1860;12/6/06;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;ESI;.7066226;4;        ;0;1860;M;4;20/9/07;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;
1860;12/6/06;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;ESI;.7066226;4;        ;0;1860;M;6;24/1/07;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;
1730;4/8/09;ES5282;DAIMIEL;DAIMIEL;CIUDAD REAL;39;4;N;3;36;W;ESI;.7116670;4;        ;0;1730;U;2;30/8/09;ES26100;EJEA DE LOS CABALLEROS;EJEA DE LOS CABALLEROS;ZARAGOZA;42;7;N;1;11;W;
1890;2/12/08;ES501288;EMBALSE DE GARGALIGAS;NAVALVILLAR DE PELA;BADAJOZ;39;6;N;5;29;W;ESI;.6182111;4;        ;0;1890;U;2;9/11/09;FR37227;PETIT MARS;PETIT MARS;LOIRE-ATLANTIQUE;47;23;N;1;27;E;
1950;10/11/09;ES66184;Localidad confidencial;;;0;0; ;0;0; ;ESI;.6183062;4;        ;0;1950;F;5;16/3/10;ES66184;Localidad confidencial;;;0;0; ;0;0; ;
1820;8/5/08;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;ESI;.6158273;4;        ;0;1820;F;4;13/7/10;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;
1890;20/1/09;ES501288;EMBALSE DE GARGALIGAS;NAVALVILLAR DE PELA;BADAJOZ;39;6;N;5;29;W;ESI;.6182166;4;        ;0;1890;U;0;21/11/09;ES331198;ISLA DE BUDA;SANT JAUME D«ENVEJA;TARRAGONA;40;42;N;0;43;E;
1860;30/5/06;ES44895;VALENCIA;VALENCIA;VALENCIA;39;24;N;0;21;W;ESI;B..13308;4;        ;0;1860;M;6;7/2/08;ES444349;JARDINES DEL REAL;VALENCIA;VALENCIA;39;24;N;0;21;W;
1730;26/5/01;ES63731;P. NAT. MARISMAS DEL ODIEL;HUELVA;HUELVA;37;16;N;6;55;W;ESI;.8006720;4;        ;0;0;U;0;30/12/07;ES444107;MARJAL DE SUECA;SUECA;VALENCIA;39;14;N;0;18;W;
1860;12/6/06;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;ESI;.7066226;4;        ;0;1860;M;4;25/10/07;ES66184;CA„ADA DE LOS PAJAROS;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;
